ACADVL	3.568724058112539e-05
ACAN	2.6902410698960267e-05
ACAP1	2.9648152229527237e-05
ACAP2	4.125847127189525e-05
ACAP3	5.175764363921211e-05
ACAT1	3.871781633005426e-05
ACAT2	2.1512646494340544e-05
ACBD3	4.706890717940189e-05
ACBD4	7.6953894937184e-05
ACBD5	2.4824922471074016e-05
ACBD6	5.739313187408898e-05
ACBD7	7.701709821596186e-05
ACCS	2.776367868780537e-05
ACCSL	5.874396041530844e-05
ACD	4.2645074251072e-05
ACE	4.4390050105376635e-05
ACE2	7.788150142535905e-05
ACER1	4.248863818150367e-05
ACER2	4.53714202828597e-05
ACER3	3.502758174975609e-05
ACHE	3.675886967870152e-05
ACIN1	4.1415573248338754e-05
ACKR1	3.928863942902677e-05
ACKR2	6.001455361488453e-05
ACKR3	7.005968883392454e-05
ACKR4	3.862653902199966e-05
ACLY	7.715649113628547e-05
ACMSD	3.513357578666831e-05
ACO1	2.9709047653073697e-05
ACO2	5.223187984147005e-05
ACOD1	1.8033739086821812e-05
ACOT1	2.2911373969271956e-05
ACOT11	4.4323274727525704e-05
ACOT12	4.358433371896735e-05
ACOT13	4.5679967166094385e-05
ACOT2	2.6152660174256607e-05
ACOT4	3.663039353621216e-05
ACOT6	3.176058136698243e-05
ACOT7	2.771840049668041e-05
ACOT8	3.2757906265741425e-05
ACOT9	3.750066151152849e-05
ACOX1	2.1478682953036084e-05
ACOX2	3.9032992637013874e-05
ACOX3	8.784618003251776e-05
ACOXL	6.878472936514133e-05
ACP1	3.8286179226960034e-05
ACP2	2.4567098359971203e-05
ACP4	2.4194225411989925e-05
ACP5	4.8980737689231466e-05
ACP6	5.289309353414528e-05
ACP7	3.290579407082524e-05
ACPP	6.71343220955071e-05
ACR	4.77497975020908e-05
ACRBP	5.998762189398991e-05
ACRV1	2.7654407264416168e-05
ACSBG1	7.382148808887183e-05
ACSBG2	7.76272123610362e-05
ACSF2	6.419393994935052e-05
ACSF3	3.6879514957521446e-05
ACSL1	3.191024391360338e-05
ACSL3	2.4185707469517505e-05
ACSL4	9.653480815283391e-05
ACSL5	2.278464089901156e-05
ACSL6	6.571032144874354e-05
ACSM1	2.841653116659726e-05
ACSM2A	4.373413097642775e-05
ACSM2B	4.523169701895443e-05
ACSM3	5.2710299615745187e-05
ACSM4	6.088994381875793e-05
ACSM5	5.9097274655438584e-05
ACSM6	1.6989129585898262e-05
ACSS1	5.486384384322381e-05
ACSS2	4.3667672286550825e-05
ACSS3	4.028916192940189e-05
ACTA1	3.366410517986616e-05
ACTA2	5.485601143711314e-05
ACTB	0.00010246219954754457
ACTBL2	2.7396796245037285e-05
ACTC1	4.0410817700381176e-05
ACTG1	6.269123045919804e-05
ACTG2	2.09992902390941e-05
ACTL10	2.9677803892326452e-05
ACTL6A	5.0094328476998746e-05
ACTL6B	4.4724051525873914e-05
ACTL7A	3.182479673066288e-05
ACTL7B	2.8827899845154973e-05
ACTL8	5.3279741044867514e-05
ACTL9	6.258988412077176e-05
ACTN1	4.868699113428036e-05
ACTN2	4.4124395460219137e-05
ACTN4	5.855232792831583e-05
ACTR10	8.99167482052098e-05
ACTR1A	5.321160695528081e-05
ACTR1B	3.5385262283540977e-05
ACTR2	4.688375102054827e-05
ACTR3	0.0001441201542158217
ACTR3B	4.031344696994153e-05
ACTR3C	3.877409735923917e-05
ACTR5	2.4009238980478534e-05
ACTR6	3.68461763494536e-05
ACTR8	4.224689029690704e-05
ACTRT1	6.0818217477739416e-05
ACTRT2	6.247152598243841e-05
ACTRT3	5.2455229686301905e-05
ACVR1	4.795722294748741e-05
ACVR1B	4.7890443175281375e-05
ACVR1C	3.49448803455335e-05
ACVR2A	3.26421547840386e-05
ACVR2B	2.4839737983657576e-05
ACVRL1	5.2100937937140525e-05
ACY1	4.216715911409133e-05
ACY3	7.208850245240433e-05
ACYP1	3.9727886401168774e-05
ACYP2	2.408712316630964e-05
ADA	4.799324063544404e-05
ADA2	2.618794464932181e-05
ADAD1	2.683762959827251e-05
ADAD2	1.8241727520460166e-05
ADAL	6.0575792600931944e-05
ADAM10	0.0001393394066886746
ADAM11	9.504595705665175e-05
ADAM12	6.0296952188532394e-05
ADAM15	5.510816101868103e-05
ADAM17	3.1738379692855526e-05
ADAM18	3.989331605921279e-05
ADAM19	3.603752793049528e-05
ADAM2	6.0805364471907046e-05
ADAM20	2.483645262600872e-05
ADAM21	4.519761600882916e-05
ADAM22	5.474254279096745e-05
ADAM23	5.2759531862646245e-05
ADAM28	2.7845603249524127e-05
ADAM29	4.954339254934044e-05
ADAM30	4.932726212302637e-05
ADAM32	6.758392512475766e-05
ADAM33	3.21335912916055e-05
ADAM7	6.20333510005736e-05
ADAM8	3.2954144907300565e-05
ADAM9	2.5027976264154563e-05
ADAMDEC1	2.1325688689074884e-05
ADAMTS1	2.7853607967960527e-05
ADAMTS10	5.3802023265223506e-05
ADAMTS12	3.3640106545185885e-05
ADAMTS13	2.975860973811208e-05
ADAMTS14	2.8960002746872026e-05
ADAMTS15	3.961677084011535e-05
ADAMTS16	4.1134022812668193e-05
ADAMTS17	3.043968897484149e-05
ADAMTS18	5.1072189107619675e-05
ADAMTS19	4.19661373617413e-05
ADAMTS2	3.5680801140574904e-05
ADAMTS20	4.0628878077924205e-05
ADAMTS3	5.278814394797293e-05
ADAMTS4	5.2515233920191154e-05
ADAMTS5	3.953015710021449e-05
ADAMTS6	3.743657581103974e-05
ADAMTS7	4.1384203569190336e-05
ADAMTS8	3.6670042746196956e-05
ADAMTS9	3.427720724806307e-05
ADAMTSL1	3.769267754329528e-05
ADAMTSL2	2.5006135418969475e-05
ADAMTSL3	4.872156972759639e-05
ADAMTSL4	3.5963480406373625e-05
ADAMTSL5	3.0585954727968144e-05
ADAP1	5.060097325964292e-05
ADAP2	2.6798797441034037e-05
ADAR	3.8324570406834445e-05
ADARB1	3.8021917400953856e-05
ADARB2	3.963428741880091e-05
ADAT1	6.110108921408577e-05
ADAT2	0.0001236648365536688
ADAT3	6.510223668950034e-05
ADCK1	2.3356120593591677e-05
ADCK2	3.78510074666822e-05
ADCK5	5.008674542420976e-05
ADCY1	3.624072404613477e-05
ADCY10	3.083834114977297e-05
ADCY2	5.474828250493867e-05
ADCY3	4.3095382712965526e-05
ADCY4	3.6234847711713175e-05
ADCY5	7.3633217577607e-05
ADCY6	4.1346273493603456e-05
ADCY7	4.157940680849309e-05
ADCY8	5.4288473967288966e-05
ADCY9	2.7628603968076703e-05
ADCYAP1	3.5470204229454804e-05
ADCYAP1R1	3.728398065454043e-05
ADD1	8.822273182312894e-05
ADD2	6.533987368559569e-05
ADD3	3.72994929712183e-05
ADGRA1	2.0752913325529898e-05
ADGRA2	4.747138151474704e-05
ADGRA3	2.9228712650636988e-05
ADGRB1	3.865106433166317e-05
ADGRB2	3.733079752056842e-05
ADGRB3	2.735894837688304e-05
ADGRD1	1.8543143122649178e-05
ADGRE1	2.4920955698807085e-05
ADGRE2	6.213450521826886e-05
ADGRE3	3.626788699151574e-05
ADGRE5	3.1298866999661196e-05
ADGRF1	1.8822772248991954e-05
ADGRF3	3.0415019857290026e-05
ADGRF4	4.158808022757902e-05
ADGRF5	8.130980418030532e-05
ADGRG1	2.2135091001776356e-05
ADGRG2	2.5206212677563652e-05
ADGRG3	7.171391850135101e-05
ADGRG4	1.8525765490050535e-05
ADGRG5	4.072420671340245e-05
ADGRG6	2.569776314662589e-05
ADGRG7	2.2465395745420113e-05
ADGRL1	4.8431064652169236e-05
ADGRL2	2.189766174841732e-05
ADGRL3	2.5941942964940175e-05
ADGRL4	2.272301760969694e-05
ADGRV1	2.8918545997793988e-05
ADH1A	4.278761700010021e-05
ADH1B	4.644559173974767e-05
ADH4	4.130126728386544e-05
ADH5	0.00018294730973925446
ADH6	4.831918278047029e-05
ADH7	4.7427214237925745e-05
ADHFE1	3.344500550931938e-05
ADI1	2.4115040121645357e-05
ADIG	8.804350262152945e-05
ADIPOQ	3.164868062037562e-05
ADIPOR1	3.8348529031736725e-05
ADIPOR2	5.6085653452869156e-05
ADIRF	1.8654310422301184e-05
ADK	3.617085268161961e-05
ADM	8.863094603931371e-05
ADM2	3.0394867869889368e-05
ADM5	4.0550488030221666e-05
ADNP	3.313038089873013e-05
ADNP2	3.151788148797994e-05
ADO	3.239853870129591e-05
ADORA1	5.011401082767276e-05
ADORA2A	3.1333145317737444e-05
ADORA2B	2.8944078362982118e-05
ADPGK	1.8535997664888516e-05
ADPRH	3.658046991240208e-05
ADPRHL1	4.7309770116860335e-05
ADPRHL2	5.521329893885238e-05
ADPRM	2.7261796751993024e-05
ADRA1A	0.0001133492376375971
ADRA1B	3.320129834965156e-05
ADRA1D	4.2522051224587686e-05
ADRA2A	3.4949761223273564e-05
ADRA2B	3.6063664029956384e-05
ADRA2C	2.9715435152559232e-05
ADRB1	4.871650399103769e-05
ADRB2	4.406267658282468e-05
ADRB3	2.7173469877610005e-05
ADRM1	5.328414622110396e-05
ADSL	0.00011343146902799356
ADSS	0.00013593893482602006
ADSSL1	3.8319117500582056e-05
ADTRP	2.9741707962769543e-05
AEBP1	2.8915351153522604e-05
AEBP2	2.387837582976898e-05
AEN	6.402810838902569e-05
AES	6.351733021219414e-05
AFAP1	5.526111157430049e-05
AFAP1L1	3.1570029960449355e-05
AFAP1L2	5.880295976117056e-05
AFDN	9.166908584501742e-05
AFF1	0.009046853155386102
AFF2	3.986436702201651e-05
AFF3	3.625807742376353e-05
AFF4	3.530393586058691e-05
AFG1L	2.7373581412235404e-05
AFG3L2	4.29298294787097e-05
AFM	3.982309558969912e-05
AFMID	3.767032948788252e-05
AFP	5.1178937129358296e-05
AFTPH	4.90819597908041e-05
AGA	4.429593704506277e-05
AGAP1	3.6754784602607894e-05
AGAP2	3.168189993859353e-05
AGAP3	4.4479572160077135e-05
AGAP5	6.89566519747957e-05
AGAP6	6.294030206146334e-05
AGAP9	2.437509509850599e-05
AGBL1	5.125335692550816e-05
AGBL2	4.473160163812309e-05
AGBL3	4.259685280825925e-05
AGBL4	0.00010632532475764921
AGBL5	5.545662201989762e-05
AGER	2.990945260668636e-05
AGFG1	4.231632971296037e-05
AGFG2	3.0145124562639097e-05
AGGF1	4.270391654901065e-05
AGK	7.165756586217576e-05
AGL	7.166522125105516e-05
AGMAT	5.086249397576634e-05
AGMO	3.5338794663958686e-05
AGO1	5.055170432231749e-05
AGO2	3.495201747759556e-05
AGO3	4.367697397581656e-05
AGO4	4.788890971458919e-05
AGPAT1	4.705656362171285e-05
AGPAT2	3.427278445784469e-05
AGPAT3	3.5629287668034786e-05
AGPAT4	3.071441763473062e-05
AGPAT5	2.9741895621684355e-05
AGPS	5.567718547046036e-05
AGR2	3.065096420458452e-05
AGR3	5.7202580016606385e-05
AGRN	7.392616008442023e-05
AGRP	3.286035621372685e-05
AGT	4.251039428592514e-05
AGTPBP1	2.6411410333614206e-05
AGTR1	4.485719078372884e-05
AGTR2	2.9706571143209668e-05
AGTRAP	6.784406515119093e-05
AGXT	3.9194735055681874e-05
AGXT2	3.0079043075390512e-05
AHCTF1	2.9002746231236974e-05
AHCY	7.650877338733492e-05
AHCYL1	5.3486879767604656e-05
AHCYL2	4.112541194119153e-05
AHDC1	2.791440003631618e-05
AHI1	2.8448526497224262e-05
AHNAK	2.96494814501883e-05
AHNAK2	8.976895870646499e-05
AHR	5.704399524420569e-05
AHRR	2.760141944646525e-05
AHSA1	3.5587370237373864e-05
AHSG	5.0512660830267576e-05
AHSP	6.866718667571876e-05
AICDA	5.0281530666148856e-05
AIDA	3.8153960162657144e-05
AIF1	2.497200955114285e-05
AIF1L	3.550038007172714e-05
AIFM1	5.536465837069769e-05
AIFM2	3.871438757200902e-05
AIFM3	2.714484060361655e-05
AIG1	1.8091618425311645e-05
AIM2	5.735472545096666e-05
AIMP1	2.3567351048387926e-05
AIMP2	4.341867946226962e-05
AIP	5.417070394105224e-05
AIPL1	3.999221183663512e-05
AIRE	3.152093030860696e-05
AJAP1	3.414732727077374e-05
AJM1	2.2869568660337102e-05
AJUBA	0.00011900262719864637
AK1	8.28719713392977e-05
AK2	6.244193823247283e-05
AK3	4.5897762735016224e-05
AK4	2.4980427640501737e-05
AK5	3.6126216538413705e-05
AK6	0.0001040419204646294
AK7	5.469815548123338e-05
AK8	5.610233583131063e-05
AK9	4.5298094243418475e-05
AKAIN1	2.8637346505152235e-05
AKAP1	3.227813022952003e-05
AKAP10	3.7636231261763046e-05
AKAP11	4.5859396518570666e-05
AKAP12	3.6041537971268976e-05
AKAP13	5.7895440489649734e-05
AKAP14	5.7809553414565125e-05
AKAP17A	3.3262332880994756e-05
AKAP2	2.8091578712401272e-05
AKAP3	6.0707928873238925e-05
AKAP4	2.6714238908130033e-05
AKAP5	4.8410961107817687e-05
AKAP6	3.981052171157154e-05
AKAP7	4.194341926211015e-05
AKAP8	2.9250698578491796e-05
AKAP8L	3.855167730076861e-05
AKAP9	7.284169624977478e-05
AKIP1	4.679690601221945e-05
AKIRIN1	4.10782004478916e-05
AKIRIN2	4.611430143007273e-05
AKNA	4.042838872803999e-05
AKNAD1	8.196277704659657e-05
AKR1A1	3.56352599865081e-05
AKR1B1	2.498529709146432e-05
AKR1B10	3.304931977155378e-05
AKR1B15	5.582377356331864e-05
AKR1C1	4.489027841640141e-05
AKR1C2	3.024173591690721e-05
AKR1C3	6.742961701542335e-05
AKR1C4	4.282063126814591e-05
AKR1D1	3.922996688504283e-05
AKR1E2	7.08720902309978e-05
AKR7A2	6.978791927238039e-05
AKR7A3	4.6507181699163514e-05
AKT1	2.8372521090452437e-05
AKT1S1	4.0769601496353514e-05
AKT2	4.923004459871278e-05
AKT3	6.631307369536154e-05
AKTIP	3.8316724467165326e-05
ALAD	5.995789966999587e-05
ALAS1	7.415180614866382e-05
ALAS2	4.1444483049665736e-05
ALB	4.3173990080889156e-05
ALCAM	2.3176202025062782e-05
ALDH16A1	4.8188915271652136e-05
ALDH18A1	6.303289627691857e-05
ALDH1A1	3.706416302858061e-05
ALDH1A2	6.987767541975368e-05
ALDH1A3	3.935870471968091e-05
ALDH1B1	3.448968408651257e-05
ALDH1L1	5.845716845340338e-05
ALDH1L2	2.550220628759424e-05
ALDH2	1.8063996133895747e-05
ALDH3A1	6.735634288700175e-05
ALDH3A2	2.4560161193059784e-05
ALDH3B2	4.938128447583613e-05
ALDH4A1	5.237155745657544e-05
ALDH5A1	2.2191655400913393e-05
ALDH6A1	3.3357855643472165e-05
ALDH7A1	2.776732756110674e-05
ALDH8A1	2.7348519717566437e-05
ALDH9A1	3.7911406056032816e-05
ALDOA	6.820846347025106e-05
ALDOB	4.07128400177874e-05
ALDOC	3.474877919137229e-05
ALG1	6.822773771737296e-05
ALG10	5.8249323927184274e-05
ALG10B	6.23951880400167e-05
ALG11	5.098792442534181e-05
ALG12	6.560970978642522e-05
ALG13	8.799533041345249e-05
ALG14	6.533662913598558e-05
ALG1L	6.429007661513188e-05
ALG2	5.466029407690978e-05
ALG3	7.465135263491168e-05
ALG5	6.825872007959412e-05
ALG6	0.00013741555932054035
ALG8	0.00010811741053361857
ALG9	3.2858770748016255e-05
ALK	3.241823470467354e-05
ALKAL1	0.0001223275075021391
ALKAL2	3.11353564635776e-05
ALKBH1	3.741496391196719e-05
ALKBH2	4.850045914591956e-05
ALKBH3	3.975143193169811e-05
ALKBH4	3.734785953268531e-05
ALKBH5	6.796576131885569e-05
ALKBH6	5.0581332591837354e-05
ALKBH7	2.2064368321349746e-05
ALKBH8	2.426894404533489e-05
ALLC	3.5029181030003745e-05
ALMS1	2.5043484681391143e-05
ALOX12	2.489535581556521e-05
ALOX12B	2.446760474020629e-05
ALOX15	6.022175151195113e-05
ALOX15B	7.802101888939865e-05
ALOX5	4.75265923665571e-05
ALOX5AP	7.627443098673641e-05
ALOXE3	4.400385179065696e-05
ALPG	4.970409892423941e-05
ALPI	3.345416669407689e-05
ALPK1	6.513039195807549e-05
ALPK2	4.412824778571979e-05
ALPK3	3.726173443309742e-05
ALPL	3.96893236721669e-05
ALPP	5.1625353543075805e-05
ALS2	2.1270019832363997e-05
ALS2CL	3.234264027314018e-05
ALS2CR12	3.291408733734636e-05
ALX1	5.074848466579581e-05
ALX3	2.9902552452993555e-05
ALX4	4.378114844856796e-05
ALYREF	8.102767425255092e-05
AMACR	3.69079027520257e-05
AMBN	7.404835941527266e-05
AMBP	2.9167020751959352e-05
AMBRA1	5.4523430519516067e-05
AMD1	3.856392966840292e-05
AMDHD1	3.075723476530341e-05
AMDHD2	4.015671329070665e-05
AMELX	4.295112018073376e-05
AMER1	3.275219178075885e-05
AMER2	3.984768344738728e-05
AMER3	8.509839525555073e-05
AMFR	3.9220318939622536e-05
AMH	4.249697339556248e-05
AMHR2	7.55081248448523e-05
AMIGO1	6.312538673831888e-05
AMIGO2	4.38589856435691e-05
AMIGO3	6.241813377201748e-05
AMMECR1	4.164531564841767e-05
AMMECR1L	0.00010485603175024578
AMN	2.9568427172398124e-05
AMN1	5.45203507188974e-05
AMOT	6.746968525808635e-05
AMOTL1	4.3930198880536003e-05
AMOTL2	9.597012468569419e-05
AMPD1	6.176547364300065e-05
AMPD2	0.00010796139480270908
AMPD3	6.431274772924598e-05
AMPH	3.9287799752888844e-05
AMT	5.339064780705683e-05
AMTN	4.587663050353604e-05
AMY2A	4.127653781963181e-05
AMY2B	4.6750052397682186e-05
AMZ1	4.308503496267269e-05
AMZ2	5.821884840085905e-05
ANAPC1	4.3875614921866765e-05
ANAPC10	7.140333224798334e-05
ANAPC11	0.00011458510166035547
ANAPC13	3.4180208579553085e-05
ANAPC15	1.646088208641113e-05
ANAPC16	4.417275940182735e-05
ANAPC2	7.389344055011705e-05
ANAPC4	0.00014731070475991405
ANAPC5	3.732868779976051e-05
ANAPC7	5.579498366999153e-05
ANG	3.816673973538136e-05
ANGEL1	3.863649257819583e-05
ANGEL2	2.3748486025958968e-05
ANGPT1	3.0763550242175164e-05
ANGPT2	3.512474847556179e-05
ANGPT4	4.216266679571362e-05
ANGPTL1	4.7615413591315713e-05
ANGPTL2	3.673846334749147e-05
ANGPTL3	4.000481752045669e-05
ANGPTL4	3.638137833322674e-05
ANGPTL5	2.797979823898074e-05
ANGPTL6	4.402592913042679e-05
ANGPTL7	7.37752929469134e-05
ANGPTL8	3.11866056152285e-05
ANHX	7.526465154603008e-05
ANK1	3.959616071352418e-05
ANK2	3.669854205985657e-05
ANK3	3.143550905059791e-05
ANKAR	3.51819189356908e-05
ANKDD1A	3.7103549489623033e-05
ANKDD1B	2.2894065334453188e-05
ANKEF1	4.0484148070119846e-05
ANKFN1	3.6401926645727116e-05
ANKFY1	7.445541328405416e-05
ANKH	4.2985251648805e-05
ANKHD1	4.9381147987567466e-05
ANKIB1	4.4670203359399345e-05
ANKK1	3.952704797181301e-05
ANKLE1	5.408960135753338e-05
ANKLE2	0.0001610607419783403
ANKMY1	4.454002215460317e-05
ANKMY2	2.7569150016355217e-05
ANKRA2	5.332030564549476e-05
ANKRD1	2.2609892471949282e-05
ANKRD10	5.073284306254477e-05
ANKRD11	6.419678129327538e-05
ANKRD12	2.822790902955926e-05
ANKRD13A	3.724095015231683e-05
ANKRD13B	2.3659780728300746e-05
ANKRD13C	4.3550018553627535e-05
ANKRD13D	3.394674998317238e-05
ANKRD16	7.378325441839718e-05
ANKRD17	2.8802906324170488e-05
ANKRD18A	2.0725897788406723e-05
ANKRD2	6.919957086945345e-05
ANKRD22	4.778006050949479e-05
ANKRD23	8.019039136189542e-05
ANKRD24	2.6509359639589346e-05
ANKRD26	3.761929923706902e-05
ANKRD27	3.640303930763411e-05
ANKRD28	4.559680456063323e-05
ANKRD29	1.9690971418313068e-05
ANKRD30A	7.530641192062925e-05
ANKRD30B	4.190738783981527e-05
ANKRD31	2.5370193358307843e-05
ANKRD33	4.3358527784710596e-05
ANKRD33B	3.436468570165452e-05
ANKRD34A	6.0350370760885673e-05
ANKRD34B	0.00010621911383978002
ANKRD34C	2.036912166473553e-05
ANKRD35	4.470098517442315e-05
ANKRD36B	2.1517003410120206e-05
ANKRD37	2.520448464650289e-05
ANKRD39	3.943089631496724e-05
ANKRD40	3.431285903628483e-05
ANKRD42	4.76024087483338e-05
ANKRD44	3.3719917318795095e-05
ANKRD45	4.232226943491301e-05
ANKRD46	6.59637572234477e-05
ANKRD49	9.305141301308334e-05
ANKRD50	4.1815985584829046e-05
ANKRD52	3.237395763484179e-05
ANKRD53	3.244117439810566e-05
ANKRD54	2.9939053644474556e-05
ANKRD55	6.592310730331613e-05
ANKRD6	3.2746765227178486e-05
ANKRD61	2.4773266597583437e-05
ANKRD62	1.7618936815356876e-05
ANKRD65	3.337513994807339e-05
ANKRD66	2.8410276721775893e-05
ANKRD7	3.648736831539893e-05
ANKRD9	5.2443779207375434e-05
ANKS1A	5.131170594109213e-05
ANKS1B	4.4353308754131325e-05
ANKS3	3.2162712004115464e-05
ANKS4B	3.711140177629418e-05
ANKS6	6.343620792505468e-05
ANKZF1	3.8636999005093684e-05
ANLN	5.359589297059483e-05
ANO1	6.529116450845507e-05
ANO10	3.892034095483046e-05
ANO2	3.1607272858025146e-05
ANO3	4.965428084717454e-05
ANO4	4.792673659149122e-05
ANO5	4.0036810415332804e-05
ANO6	5.161440848720551e-05
ANO7	2.6971889254123262e-05
ANO8	5.83620744316549e-05
ANO9	4.0736170530196325e-05
ANOS1	3.760801732211514e-05
ANP32A	4.294914169444673e-05
ANP32B	3.1757838720369755e-05
ANP32D	4.500077319033551e-05
ANP32E	5.9553956005262405e-05
ANPEP	7.351495913926365e-05
ANTXR1	2.018590152746545e-05
ANTXR2	4.9130264388482026e-05
ANTXRL	4.61240534780189e-05
ANXA1	2.8213443113145578e-05
ANXA10	3.780520251756867e-05
ANXA11	4.3344007548546014e-05
ANXA13	5.520103375801241e-05
ANXA2	5.116342795885778e-05
ANXA2R	4.0494453349475374e-05
ANXA3	6.34725956833991e-05
ANXA4	4.314660149341604e-05
ANXA5	3.712148953885657e-05
ANXA6	4.653581877095797e-05
ANXA7	5.4535346201587e-05
ANXA8	2.2982700812108647e-05
ANXA8L1	4.082446485977621e-05
ANXA9	3.4598034994207066e-05
AOAH	3.544178916870363e-05
AOC1	8.928199005685741e-05
AOC2	3.183213049957802e-05
AOC3	4.428214347013712e-05
AOX1	3.1720215197989495e-05
AP1AR	2.2762185815635692e-05
AP1B1	4.276128163112823e-05
AP1G1	2.5212929811753493e-05
AP1G2	5.664756996930765e-05
AP1M1	9.206953494852907e-05
AP1M2	1.8729284308326532e-05
AP1S1	1.7166298353488357e-05
AP1S2	5.794934677592737e-05
AP1S3	3.3909140521657756e-05
AP2A1	2.99147468697848e-05
AP2A2	3.0423063684411873e-05
AP2B1	2.907470792763434e-05
AP2M1	6.451976008279095e-05
AP2S1	8.114882588052448e-05
AP3B1	4.026555126045669e-05
AP3B2	5.3563556841835204e-05
AP3D1	2.6773203808405566e-05
AP3M1	3.2293546461315886e-05
AP3M2	4.133008020432346e-05
AP3S1	2.6541684428633555e-05
AP3S2	4.05015073244589e-05
AP4B1	7.652202592068362e-05
AP4E1	3.369252317546846e-05
AP4M1	2.6584061146310652e-05
AP4S1	6.089424423092256e-05
AP5B1	4.7026210605253275e-05
AP5M1	3.108603268842463e-05
AP5S1	6.140663442079289e-05
AP5Z1	5.2131804520078364e-05
APAF1	3.8376501729642546e-05
APBA1	4.2403888555067165e-05
APBA2	3.575958713018714e-05
