sig_id,dz:552
LJP006_A549_24H:D07,-0.036238819
LJP006_A549_24H:D08,0.017893166
LJP006_A549_24H:D09,0.008897628
LJP006_A549_24H:D10,0.006332561
LJP006_A549_24H:D11,0.039505046
LJP006_A549_24H:D12,-0.036612758
LJP006_A549_24H:D13,-0.071940787
LJP006_A549_24H:D14,-0.068425308
LJP006_A549_24H:D15,-0.040559155
LJP006_A549_24H:D16,-0.032730142
LJP006_A549_24H:D17,0.017698159
LJP006_A549_24H:D18,-0.0375266
LJP006_A549_24H:D19,-0.05633134
LJP006_A549_24H:D20,-0.084713995
LJP006_A549_24H:D21,-0.033625757
LJP006_A549_24H:D22,-0.054728141
LJP006_A549_24H:D23,-0.017070606
LJP006_A549_24H:D24,-0.035789064
LJP006_A549_24H:E01,-0.045182321
LJP006_A549_24H:E02,-0.028899942
LJP006_A549_24H:E03,-0.058557673
LJP006_A549_24H:E04,-0.023340781
LJP006_A549_24H:E05,0.011239648
LJP006_A549_24H:E06,0.010332797
LJP006_A549_24H:E07,0.008574825
LJP006_A549_24H:E08,0.063093249
LJP006_A549_24H:E09,0.078034851
LJP006_A549_24H:E10,0.049253432
LJP006_A549_24H:E11,0.047536798
LJP006_A549_24H:E12,-0.023757599
LJP006_A549_24H:E13,-0.057793284
LJP006_A549_24H:E14,-0.028929623
LJP006_A549_24H:E15,-0.077949441
LJP006_A549_24H:E16,-0.030972344
LJP006_A549_24H:E17,-0.060447947
LJP006_A549_24H:E18,-0.079397896
LJP006_A549_24H:E19,-0.010494606
LJP006_A549_24H:E20,-0.078105697
LJP006_A549_24H:E21,-0.023473897
LJP006_A549_24H:E22,-0.027185314
LJP006_A549_24H:E23,-0.021621357
LJP006_A549_24H:E24,-0.061729448
LJP006_A549_24H:F01,-0.118256842
LJP006_A549_24H:F02,-0.078300966
LJP006_A549_24H:F03,-0.070306977
LJP006_A549_24H:F04,-0.055934407
LJP006_A549_24H:F05,0.028780053
LJP006_A549_24H:F06,0.000431499
LJP006_A549_24H:F07,0.053285326
LJP006_A549_24H:F08,0.000707236
LJP006_A549_24H:F09,-0.05177463
LJP006_A549_24H:F10,0.018930065
LJP006_A549_24H:F11,0.01958788
LJP006_A549_24H:F12,0.0167767
LJP006_A549_24H:F13,0.024229463
LJP006_A549_24H:F14,0.02042608
LJP006_A549_24H:F15,-0.023629019
LJP006_A549_24H:F16,0.063125198
LJP006_A549_24H:F17,-0.000952506
LJP006_A549_24H:F18,-0.027417386
LJP006_A549_24H:F19,-0.095301366
LJP006_A549_24H:F20,-0.010679002
LJP006_A549_24H:F21,-0.037375548
LJP006_A549_24H:F22,-0.002886823
LJP006_A549_24H:F23,-0.004013783
LJP006_A549_24H:F24,-0.042087642
LJP006_A549_24H:G01,0.035027495
LJP006_A549_24H:G02,-0.024512714
LJP006_A549_24H:G03,0.033059428
LJP006_A549_24H:G04,0.037338657
LJP006_A549_24H:G05,-0.016208975
LJP006_A549_24H:G06,0.035879184
LJP006_A549_24H:G07,-0.048046759
LJP006_A549_24H:G08,-0.122936755
LJP006_A549_24H:G09,0.08896488
LJP006_A549_24H:G10,0.016013328
LJP006_A549_24H:G11,-0.033090214
LJP006_A549_24H:G12,-0.014177475
LJP006_A549_24H:G13,-0.082258148
LJP006_A549_24H:G14,-0.114795899
LJP006_A549_24H:G15,-0.010743975
LJP006_A549_24H:G16,-0.000483332
LJP006_A549_24H:G17,0.028710574
LJP006_A549_24H:G18,0.109827837
LJP006_A549_24H:G19,-0.084489336
LJP006_A549_24H:G20,-0.033095621
LJP006_A549_24H:G21,0.02796607
LJP006_A549_24H:G22,0.019838994
LJP006_A549_24H:G23,-0.045482361
LJP006_A549_24H:G24,-0.002428521
LJP006_A549_24H:H01,-0.045153831
LJP006_A549_24H:H02,0.068120936
LJP006_A549_24H:H03,-0.019619015
LJP006_A549_24H:H04,0.016452822
LJP006_A549_24H:H05,0.014509639
LJP006_A549_24H:H06,0.020235055
LJP006_A549_24H:H07,-0.000142418
LJP006_A549_24H:H08,0.076584187
LJP006_A549_24H:H09,0.05535517
LJP006_A549_24H:H10,0.023771379
LJP006_A549_24H:H11,0.043349375
LJP006_A549_24H:H12,0.055558899
LJP006_A549_24H:H13,0.040524517
LJP006_A549_24H:H14,-0.010111743
LJP006_A549_24H:H15,0.015833554
LJP006_A549_24H:H16,0.032834855
LJP006_A549_24H:H17,-0.063700423
LJP006_A549_24H:H18,0.022230566
LJP006_A549_24H:H19,-0.063254418
LJP006_A549_24H:H20,-0.001280455
LJP006_A549_24H:H21,-0.062037396
LJP006_A549_24H:H22,-0.086155473
LJP006_A549_24H:H23,-0.008365224
LJP006_A549_24H:H24,-0.029231262
LJP006_A549_24H:I01,0.00642303
LJP006_A549_24H:I02,-0.025331931
LJP006_A549_24H:I03,-0.101489736
LJP006_A549_24H:I04,-0.089033342
LJP006_A549_24H:I05,-0.050388677
LJP006_A549_24H:I06,-0.10710445
LJP006_A549_24H:I07,-0.030991008
LJP006_A549_24H:I08,0.005678235
LJP006_A549_24H:I09,-0.030398631
LJP006_A549_24H:I10,0.083622065
LJP006_A549_24H:I11,0.040812303
LJP006_A549_24H:I12,-0.014033371
LJP006_A549_24H:I13,-0.005320838
LJP006_A549_24H:I14,-0.011238267
LJP006_A549_24H:I15,-0.038426982
LJP006_A549_24H:I16,-0.051722215
LJP006_A549_24H:I17,-0.008402289
LJP006_A549_24H:I18,-0.035887207
LJP006_A549_24H:I19,0.058594419
LJP006_A549_24H:I21,0.047153063
LJP006_A549_24H:I22,0.010070055
LJP006_A549_24H:I23,-0.01371397
LJP006_A549_24H:I24,-0.080990455
LJP006_A549_24H:J01,0.033550405
LJP006_A549_24H:J02,0.023272319
LJP006_A549_24H:J03,0.020840514
LJP006_A549_24H:J04,-0.038115226
LJP006_A549_24H:J05,0.087379327
LJP006_A549_24H:J06,0.088946914
LJP006_A549_24H:J07,0.021991516
LJP006_A549_24H:J08,0.065766779
LJP006_A549_24H:J09,0.062767917
LJP006_A549_24H:J10,0.005097806
LJP006_A549_24H:J11,0.051251471
LJP006_A549_24H:J12,0.006355731
LJP006_A549_24H:J13,0.126211121
LJP006_A549_24H:J14,0.055713381
LJP006_A549_24H:J15,-0.036642061
LJP006_A549_24H:J16,-0.010396375
LJP006_A549_24H:J17,0.014407091
LJP006_A549_24H:J18,-0.02562668
LJP006_A549_24H:J19,0.016025044
LJP006_A549_24H:J20,-0.02799296
LJP006_A549_24H:J21,-0.039821162
LJP006_A549_24H:J22,-0.001842045
LJP006_A549_24H:J23,-0.019723496
LJP006_A549_24H:J24,-0.035008483
LJP006_A549_24H:K01,0.023170935
LJP006_A549_24H:K02,0.036452737
LJP006_A549_24H:K03,-0.024601584
LJP006_A549_24H:K04,0.021165904
LJP006_A549_24H:K05,0.043054945
LJP006_A549_24H:K06,0.00885501
LJP006_A549_24H:K07,0.001456246
LJP006_A549_24H:K08,0.110643972
LJP006_A549_24H:K09,0.164922387
LJP006_A549_24H:K10,0.110148575
LJP006_A549_24H:K11,0.00056755
LJP006_A549_24H:K12,0.072890619
LJP006_A549_24H:K13,-0.061334433
LJP006_A549_24H:K14,-0.070732021
LJP006_A549_24H:K15,-0.074425182
LJP006_A549_24H:K16,-0.056979591
LJP006_A549_24H:K17,-0.04672421
LJP006_A549_24H:K18,-0.060798512
LJP006_A549_24H:K19,0.033552571
LJP006_A549_24H:K20,0.00100809
LJP006_A549_24H:K21,-0.000456151
LJP006_A549_24H:K22,0.002295114
LJP006_A549_24H:K23,-0.04854342
LJP006_A549_24H:K24,0.025439377
LJP006_A549_24H:L01,-0.015783349
LJP006_A549_24H:L02,0.014648074
LJP006_A549_24H:L03,0.005901121
LJP006_A549_24H:L04,-0.04809301
LJP006_A549_24H:L05,-0.017138167
LJP006_A549_24H:L06,0.012675762
LJP006_A549_24H:L07,-0.035758365
LJP006_A549_24H:L08,-0.014502487
LJP006_A549_24H:L09,-0.027904294
LJP006_A549_24H:L10,0.003102412
LJP006_A549_24H:L11,-0.05346696
LJP006_A549_24H:L12,0.018369521
LJP006_A549_24H:L13,0.028885959
LJP006_A549_24H:L14,0.020839031
LJP006_A549_24H:L15,-0.001793904
LJP006_A549_24H:L16,-0.026239087
LJP006_A549_24H:L17,-0.002149615
LJP006_A549_24H:L18,0.024229477
LJP006_A549_24H:L19,0.044906656
LJP006_A549_24H:L20,-0.023874231
LJP006_A549_24H:L21,0.007101689
LJP006_A549_24H:L22,0.047939487
LJP006_A549_24H:L23,-0.057759126
LJP006_A549_24H:L24,-0.009189266
LJP006_A549_24H:M01,0.006851418
LJP006_A549_24H:M02,-0.042419369
LJP006_A549_24H:M03,-0.023831177
LJP006_A549_24H:M04,-0.04204046
LJP006_A549_24H:M05,-0.030147866
LJP006_A549_24H:M06,0.026658434
LJP006_A549_24H:M07,-0.058653549
LJP006_A549_24H:M08,-0.012159987
LJP006_A549_24H:M09,0.078103022
LJP006_A549_24H:M10,0.019975976
LJP006_A549_24H:M11,0.017739643
LJP006_A549_24H:M12,-0.018977974
LJP006_A549_24H:M13,-0.063732052
LJP006_A549_24H:M14,-0.030144029
LJP006_A549_24H:M15,-0.027072417
LJP006_A549_24H:M16,0.046064127
LJP006_A549_24H:M17,-0.028482804
LJP006_A549_24H:M18,0.031318694
LJP006_A549_24H:M19,0.000161023
LJP006_A549_24H:M20,0.031925548
LJP006_A549_24H:M21,-0.03989756
LJP006_A549_24H:M22,0.000477663
LJP006_A549_24H:M23,-0.033092714
LJP006_A549_24H:M24,-0.062879665
LJP006_A549_24H:N01,-0.079454788
LJP006_A549_24H:N02,-0.040299319
LJP006_A549_24H:N03,-0.011039277
LJP006_A549_24H:N04,-0.037167022
LJP006_A549_24H:N05,-0.002871735
LJP006_A549_24H:N06,0.015316471
LJP006_A549_24H:N07,-0.005194786
LJP006_A549_24H:N08,0.041081936
LJP006_A549_24H:N09,0.040527758
LJP006_A549_24H:N10,0.053842032
LJP006_A549_24H:N11,0.000221636
LJP006_A549_24H:N12,0.030295139
LJP006_A549_24H:N13,-0.002060077
LJP006_A549_24H:N14,0.008409252
LJP006_A549_24H:N15,-0.005718033
LJP006_A549_24H:N16,-0.019718088
LJP006_A549_24H:N17,0.018164804
LJP006_A549_24H:N18,0.043535399
LJP006_A549_24H:N19,0.061652381
LJP006_A549_24H:N20,0.044402582
LJP006_A549_24H:N21,-0.006252965
LJP006_A549_24H:N22,0.054077623
LJP006_A549_24H:N23,-0.001381011
LJP006_A549_24H:N24,-0.051933822
LJP006_A549_24H:O01,0.094468719
LJP006_A549_24H:O02,0.094312201
LJP006_A549_24H:O03,0.108318827
LJP006_A549_24H:O04,0.075588394
LJP006_A549_24H:O05,0.055682479
LJP006_A549_24H:O06,0.097173209
LJP006_A549_24H:O07,-0.00228087
LJP006_A549_24H:O08,0.037189029
LJP006_A549_24H:O09,0.024895548
LJP006_A549_24H:O10,0.001933531
LJP006_A549_24H:O11,-0.007456557
LJP006_A549_24H:O12,0.061704854
LJP006_A549_24H:O13,-0.039797556
LJP006_A549_24H:O14,-0.060697724
LJP006_A549_24H:O15,-0.010930087
LJP006_A549_24H:O16,-0.002614894
LJP006_A549_24H:O17,0.021034969
LJP006_A549_24H:O18,0.104403652
LJP006_A549_24H:O19,-0.123668119
LJP006_A549_24H:O20,0.019535
LJP006_A549_24H:O21,0.076952689
LJP006_A549_24H:O22,0.05819327
LJP006_A549_24H:O23,-0.021696679
LJP006_A549_24H:O24,-0.014189016
LJP006_A549_24H:P01,-0.065154314
LJP006_A549_24H:P02,-0.021731594
LJP006_A549_24H:P03,0.039674005
LJP006_A549_24H:P04,-0.036823579
LJP006_A549_24H:P05,-0.035231631
LJP006_A549_24H:P06,0.074168399
LJP006_A549_24H:P07,0.049861594
LJP006_A549_24H:P08,0.06030361
LJP006_A549_24H:P09,0.050215444
LJP006_A549_24H:P10,0.079644243
LJP006_A549_24H:P11,0.073212986
LJP006_A549_24H:P12,0.006808248
LJP006_A549_24H:P13,0.118171228
LJP006_A549_24H:P14,0.031909385
LJP006_A549_24H:P15,0.051594711
LJP006_A549_24H:P16,0.040060909
LJP006_A549_24H:P17,0.028175554
LJP006_A549_24H:P18,-0.023778908
LJP006_A549_24H:P19,0.001413337
LJP006_A549_24H:P20,-0.027014203
LJP006_A549_24H:P21,-0.024636411
LJP006_A549_24H:P22,-0.006583094
LJP006_A549_24H:P23,-0.027954732
LJP006_A549_24H:P24,-0.078182996
LJP006_BT20_24H:A03,0.053365111
LJP006_BT20_24H:A04,0.013841503
LJP006_BT20_24H:A05,0.073518579
LJP006_BT20_24H:A06,0.004511621
LJP006_BT20_24H:A07,-0.04464608
LJP006_BT20_24H:A08,-0.075085323
LJP006_BT20_24H:A09,-0.0488749
LJP006_BT20_24H:A10,-0.027436748
LJP006_BT20_24H:A11,-0.024070692
LJP006_BT20_24H:A12,-0.017962296
LJP006_BT20_24H:A13,-0.015958443
LJP006_BT20_24H:A14,-0.019806725
LJP006_BT20_24H:A15,-0.011638282
LJP006_BT20_24H:A16,-0.031866564
LJP006_BT20_24H:A17,0.006228662
LJP006_BT20_24H:A18,0.02013104
LJP006_BT20_24H:A19,0.06330035
LJP006_BT20_24H:A20,0.006823859
LJP006_BT20_24H:A21,0.032538478
LJP006_BT20_24H:A22,0.075654036
LJP006_BT20_24H:A23,0.071417396
LJP006_BT20_24H:A24,-0.00549692
LJP006_BT20_24H:B03,0.082834536
LJP006_BT20_24H:B04,0.00031459
LJP006_BT20_24H:B05,0.125710433
LJP006_BT20_24H:B06,0.06723381
LJP006_BT20_24H:B07,-0.126304729
LJP006_BT20_24H:B08,0.036134252
LJP006_BT20_24H:B09,0.010409544
LJP006_BT20_24H:B10,0.016894495
LJP006_BT20_24H:B11,0.033734976
LJP006_BT20_24H:B12,0.00652597
LJP006_BT20_24H:B13,-0.050337018
LJP006_BT20_24H:B14,0.025267219
LJP006_BT20_24H:B15,-0.014459695
LJP006_BT20_24H:B16,-0.027598672
LJP006_BT20_24H:B17,0.036502899
LJP006_BT20_24H:B18,0.075801571
LJP006_BT20_24H:B19,-0.026635991
LJP006_BT20_24H:B20,-0.041560442
LJP006_BT20_24H:B21,-0.000900964
LJP006_BT20_24H:B22,0.035388352
LJP006_BT20_24H:B23,0.055278162
LJP006_BT20_24H:B24,0.016137664
LJP006_BT20_24H:C01,-0.073555702
LJP006_BT20_24H:C02,-0.056661178
LJP006_BT20_24H:C03,-0.055548564
LJP006_BT20_24H:C04,0.037239031
LJP006_BT20_24H:C05,0.057845524
LJP006_BT20_24H:C06,0.114784009
LJP006_BT20_24H:C07,0.021990251
LJP006_BT20_24H:C08,0.049782056
LJP006_BT20_24H:C09,0.015268795
LJP006_BT20_24H:C10,0.039091687
LJP006_BT20_24H:C11,0.060412364
LJP006_BT20_24H:C12,0.05072212
LJP006_BT20_24H:C13,0.038721761
LJP006_BT20_24H:C14,0.111708837
LJP006_BT20_24H:C15,0.106034382
LJP006_BT20_24H:C16,0.105237201
LJP006_BT20_24H:C17,0.108944199
LJP006_BT20_24H:C18,0.102761033
LJP006_BT20_24H:C19,-0.086494614
LJP006_BT20_24H:C20,-0.08459934
LJP006_BT20_24H:C21,-0.066306101
LJP006_BT20_24H:C22,-0.05316442
LJP006_BT20_24H:C23,-0.036205504
LJP006_BT20_24H:C24,-0.034338225
LJP006_BT20_24H:D01,-0.049535128
LJP006_BT20_24H:D02,-0.050077445
LJP006_BT20_24H:D03,0.008906814
LJP006_BT20_24H:D04,0.052441195
LJP006_BT20_24H:D05,0.083757506
LJP006_BT20_24H:D06,0.003394777
LJP006_BT20_24H:D07,-0.047809686
LJP006_BT20_24H:D08,0.060439516
LJP006_BT20_24H:D09,0.056046795
LJP006_BT20_24H:D10,0.051616368
LJP006_BT20_24H:D11,0.127662396
LJP006_BT20_24H:D12,0.073612129
LJP006_BT20_24H:D13,0.004922102
LJP006_BT20_24H:D14,-0.068903145
LJP006_BT20_24H:D15,-0.011161316
LJP006_BT20_24H:D16,0.011742152
LJP006_BT20_24H:D17,0.019012074
LJP006_BT20_24H:D18,0.05773805
LJP006_BT20_24H:D19,-0.037194436
LJP006_BT20_24H:D20,-0.057173668
LJP006_BT20_24H:D21,-0.000798227
LJP006_BT20_24H:D22,-0.059905688
LJP006_BT20_24H:D23,0.036100035
LJP006_BT20_24H:D24,0.086837621
LJP006_BT20_24H:E01,-0.042101537
LJP006_BT20_24H:E02,-0.053459867
LJP006_BT20_24H:E03,-0.037460667
LJP006_BT20_24H:E04,0.000404637
LJP006_BT20_24H:E05,0.05753499
LJP006_BT20_24H:E06,-0.028793455
LJP006_BT20_24H:E07,-0.070716585
LJP006_BT20_24H:E08,-0.01568631
LJP006_BT20_24H:E09,-0.05310622
LJP006_BT20_24H:E10,-0.034059698
LJP006_BT20_24H:E11,-0.055914115
LJP006_BT20_24H:E12,0.009093856
LJP006_BT20_24H:E13,0.000145834
LJP006_BT20_24H:E14,0.027885165
LJP006_BT20_24H:E15,-0.044468166
LJP006_BT20_24H:E16,0.015358013
LJP006_BT20_24H:E17,-0.012527094
LJP006_BT20_24H:E18,0.017996193
LJP006_BT20_24H:E19,-0.011299897
LJP006_BT20_24H:E20,0.006023189
LJP006_BT20_24H:E21,-0.011661422
LJP006_BT20_24H:E22,-0.079455602
LJP006_BT20_24H:E23,0.031780049
LJP006_BT20_24H:E24,-0.040345135
LJP006_BT20_24H:F01,-0.087433922
LJP006_BT20_24H:F02,-0.097923498
LJP006_BT20_24H:F03,-0.09690958
LJP006_BT20_24H:F04,-0.041917374
LJP006_BT20_24H:F05,-0.099650917
LJP006_BT20_24H:F06,-0.020372124
LJP006_BT20_24H:F07,0.027803476
LJP006_BT20_24H:F08,0.04351191
LJP006_BT20_24H:F09,0.040870968
LJP006_BT20_24H:F10,-0.052370902
LJP006_BT20_24H:F11,0.017451812
LJP006_BT20_24H:F12,-0.025527636
LJP006_BT20_24H:F13,-0.016404171
LJP006_BT20_24H:F14,-0.04251382
LJP006_BT20_24H:F15,0.044435287
LJP006_BT20_24H:F16,0.05514868
LJP006_BT20_24H:F17,0.010196077
LJP006_BT20_24H:F18,0.00181219
LJP006_BT20_24H:F19,-0.085630279
LJP006_BT20_24H:F20,-0.02018392
LJP006_BT20_24H:F21,-0.016258861
LJP006_BT20_24H:F22,0.004916433
LJP006_BT20_24H:F23,0.011793375
LJP006_BT20_24H:F24,0.039293744
LJP006_BT20_24H:G01,-0.044637271
LJP006_BT20_24H:G02,-0.064594293
LJP006_BT20_24H:G03,-0.039266374
LJP006_BT20_24H:G04,-0.07963244
LJP006_BT20_24H:G05,-0.011034364
LJP006_BT20_24H:G06,-0.027118364
LJP006_BT20_24H:G07,-0.059770334
LJP006_BT20_24H:G08,-0.104068
LJP006_BT20_24H:G09,-0.126373917
LJP006_BT20_24H:G10,0.005586661
LJP006_BT20_24H:G11,-0.068542609
LJP006_BT20_24H:G12,0.063809482
LJP006_BT20_24H:G13,-0.085150756
LJP006_BT20_24H:G14,-0.139044476
LJP006_BT20_24H:G15,-0.092599637
LJP006_BT20_24H:G16,-0.030086381
LJP006_BT20_24H:G17,0.021231807
LJP006_BT20_24H:G18,-0.022670001
LJP006_BT20_24H:G19,-0.081576902
LJP006_BT20_24H:G20,0.071013398
LJP006_BT20_24H:G21,0.035045606
LJP006_BT20_24H:G22,0.037172866
LJP006_BT20_24H:G23,-0.034057081
LJP006_BT20_24H:G24,-0.108923239
LJP006_BT20_24H:H01,-0.053348322
LJP006_BT20_24H:H02,-0.036766979
LJP006_BT20_24H:H03,-0.00979144
LJP006_BT20_24H:H04,0.041207696
LJP006_BT20_24H:H05,-0.061021747
LJP006_BT20_24H:H06,-0.025307802
LJP006_BT20_24H:H07,-0.085473893
LJP006_BT20_24H:H08,-0.044448485
LJP006_BT20_24H:H09,-0.072228443
LJP006_BT20_24H:H10,-0.026260279
LJP006_BT20_24H:H11,-0.033597355
LJP006_BT20_24H:H12,0.004938527
LJP006_BT20_24H:H13,-0.015882742
LJP006_BT20_24H:H14,-0.04405818
LJP006_BT20_24H:H15,-0.060791884
LJP006_BT20_24H:H16,-0.044217983
LJP006_BT20_24H:H17,-0.005171878
LJP006_BT20_24H:H18,0.055573812
LJP006_BT20_24H:H19,0.022787825
LJP006_BT20_24H:H20,-0.051349004
LJP006_BT20_24H:H21,0.004190418
LJP006_BT20_24H:H22,0.030530584
LJP006_BT20_24H:H23,-0.06127539
LJP006_BT20_24H:H24,0.017059908
LJP006_BT20_24H:I01,-0.057312045
LJP006_BT20_24H:I02,-0.011575024
LJP006_BT20_24H:I03,-0.0273325
LJP006_BT20_24H:I04,0.014781916
LJP006_BT20_24H:I05,0.006787578
LJP006_BT20_24H:I06,0.022204809
LJP006_BT20_24H:I07,-0.048266505
LJP006_BT20_24H:I08,0.033217602
LJP006_BT20_24H:I09,0.033866057
LJP006_BT20_24H:I10,0.01619694
LJP006_BT20_24H:I11,0.019447061
LJP006_BT20_24H:I12,-0.002961418
LJP006_BT20_24H:I13,-0.058897947
LJP006_BT20_24H:I14,-0.060912383
LJP006_BT20_24H:I15,-0.052675216
LJP006_BT20_24H:I16,-0.071528534
LJP006_BT20_24H:I17,-0.057825466
LJP006_BT20_24H:I18,0.005796233
LJP006_BT20_24H:I19,-0.073385085
LJP006_BT20_24H:I20,-0.057622042
LJP006_BT20_24H:I21,-0.038089673
LJP006_BT20_24H:I22,-0.047993501
LJP006_BT20_24H:I23,-0.011051341
LJP006_BT20_24H:I24,-0.031744902
LJP006_BT20_24H:J01,-0.024633795
LJP006_BT20_24H:J02,-0.048026424
LJP006_BT20_24H:J03,-0.015711776
LJP006_BT20_24H:J04,0.019663987
LJP006_BT20_24H:J05,0.007344808
LJP006_BT20_24H:J06,-0.013841591
LJP006_BT20_24H:J07,-0.009848419
LJP006_BT20_24H:J08,-0.046566093
LJP006_BT20_24H:J09,0.028571441
LJP006_BT20_24H:J10,-0.05576879
LJP006_BT20_24H:J11,0.06598981
LJP006_BT20_24H:J12,0.020292441
LJP006_BT20_24H:J13,0.10346385
LJP006_BT20_24H:J14,-0.023773007
LJP006_BT20_24H:J15,0.103530742
LJP006_BT20_24H:J16,-0.004601596
LJP006_BT20_24H:J17,0.016316392
LJP006_BT20_24H:J18,0.02838783
LJP006_BT20_24H:J19,-0.060087352
LJP006_BT20_24H:J20,-0.102883654
LJP006_BT20_24H:J21,-0.066073999
LJP006_BT20_24H:J22,-0.061880762
LJP006_BT20_24H:J23,-0.002653791
LJP006_BT20_24H:J24,-0.108136843
LJP006_BT20_24H:K01,-0.068373213
LJP006_BT20_24H:K02,-0.047381094
LJP006_BT20_24H:K03,-0.062254061
LJP006_BT20_24H:K04,0.010520915
LJP006_BT20_24H:K05,-0.027364478
LJP006_BT20_24H:K06,-0.013636321
LJP006_BT20_24H:K07,-0.12514425
LJP006_BT20_24H:K08,-0.059640271
LJP006_BT20_24H:K09,-0.007893695
LJP006_BT20_24H:K10,0.024573502
LJP006_BT20_24H:K11,0.010209043
LJP006_BT20_24H:K12,-0.017052786
LJP006_BT20_24H:K13,-0.054509296
LJP006_BT20_24H:K14,-0.014577926
LJP006_BT20_24H:K15,0.059674924
LJP006_BT20_24H:K16,0.05211816
LJP006_BT20_24H:K17,0.022089398
LJP006_BT20_24H:K18,0.053460826
LJP006_BT20_24H:K19,-0.037772481
LJP006_BT20_24H:K20,-0.025764418
LJP006_BT20_24H:K21,0.020034873
LJP006_BT20_24H:K22,-0.026732535
LJP006_BT20_24H:K23,0.016691958
LJP006_BT20_24H:K24,-0.033950566
LJP006_BT20_24H:L01,-0.09611503
LJP006_BT20_24H:L02,-0.128097702
LJP006_BT20_24H:L03,-0.082643802
LJP006_BT20_24H:L04,0.012562357
LJP006_BT20_24H:L05,-0.01729983
LJP006_BT20_24H:L06,0.004477027
LJP006_BT20_24H:L07,-0.082488651
LJP006_BT20_24H:L08,-0.017138937
LJP006_BT20_24H:L09,-0.011765787
LJP006_BT20_24H:L10,-0.030955803
LJP006_BT20_24H:L11,-0.079034627
LJP006_BT20_24H:L12,-0.044312753
LJP006_BT20_24H:L13,-0.023343252
LJP006_BT20_24H:L14,-0.010691328
LJP006_BT20_24H:L15,-0.005818036
LJP006_BT20_24H:L16,-0.075462953
LJP006_BT20_24H:L17,0.006039992
LJP006_BT20_24H:L18,-0.049495853
LJP006_BT20_24H:L19,0.049061186
LJP006_BT20_24H:L20,0.002820541
LJP006_BT20_24H:L21,0.053381725
LJP006_BT20_24H:L22,0.081218516
LJP006_BT20_24H:L23,0.032406177
LJP006_BT20_24H:L24,-0.002098625
LJP006_BT20_24H:M01,-0.083218503
LJP006_BT20_24H:M02,0.063135663
LJP006_BT20_24H:M03,0.080920046
LJP006_BT20_24H:M04,0.069240425
LJP006_BT20_24H:M05,0.107202739
LJP006_BT20_24H:M06,0.058508253
LJP006_BT20_24H:M07,0.011222365
LJP006_BT20_24H:M08,-0.086800003
LJP006_BT20_24H:M09,-0.043478129
LJP006_BT20_24H:M10,-0.05691517
LJP006_BT20_24H:M11,-0.019608171
LJP006_BT20_24H:M12,-0.023269093
LJP006_BT20_24H:M13,-0.048380143
LJP006_BT20_24H:M14,-0.066840365
LJP006_BT20_24H:M15,-0.010429719
LJP006_BT20_24H:M16,-0.0622572
LJP006_BT20_24H:M17,-0.017476377
LJP006_BT20_24H:M18,0.056428292
LJP006_BT20_24H:M19,0.035057758
LJP006_BT20_24H:M20,-0.030065421
LJP006_BT20_24H:M21,-0.023363922
LJP006_BT20_24H:M22,-0.087737858
LJP006_BT20_24H:M23,0.074640946
LJP006_BT20_24H:M24,-0.033365878
LJP006_BT20_24H:N01,-0.113625594
LJP006_BT20_24H:N02,-0.041017398
LJP006_BT20_24H:N03,-0.033894895
LJP006_BT20_24H:N04,-0.030679892
LJP006_BT20_24H:N05,-0.026900449
LJP006_BT20_24H:N06,-0.038974997
LJP006_BT20_24H:N07,-0.013267747
LJP006_BT20_24H:N08,0.007680344
LJP006_BT20_24H:N09,-0.042769498
LJP006_BT20_24H:N10,-0.064944742
LJP006_BT20_24H:N11,-0.007701856
LJP006_BT20_24H:N12,0.004148788
LJP006_BT20_24H:N13,-0.002684112
LJP006_BT20_24H:N14,-0.002801761
LJP006_BT20_24H:N15,0.033604245
LJP006_BT20_24H:N16,0.083830997
LJP006_BT20_24H:N17,0.069697884
LJP006_BT20_24H:N18,0.017307911
LJP006_BT20_24H:N19,0.075249951
LJP006_BT20_24H:N20,0.014705286
LJP006_BT20_24H:N21,0.033031229
LJP006_BT20_24H:N22,0.029277775
LJP006_BT20_24H:N23,-0.038019264
LJP006_BT20_24H:N24,-0.003769733
LJP006_BT20_24H:O01,-0.01259105
LJP006_BT20_24H:O02,0.029311062
LJP006_BT20_24H:O03,0.03171961
LJP006_BT20_24H:O04,0.062041611
LJP006_BT20_24H:O05,0.030646664
LJP006_BT20_24H:O06,0.048567243
LJP006_BT20_24H:O07,-0.083792246
LJP006_BT20_24H:O08,-0.038459454
LJP006_BT20_24H:O09,0.024186045
LJP006_BT20_24H:O10,0.052976593
LJP006_BT20_24H:O11,0.043853696
LJP006_BT20_24H:O12,0.072150621
LJP006_BT20_24H:O13,-0.065773552
LJP006_BT20_24H:O14,-0.023640516
LJP006_BT20_24H:O15,-0.054287776
LJP006_BT20_24H:O16,0.012961529
LJP006_BT20_24H:O17,-0.025993583
LJP006_BT20_24H:O18,-0.018701277
LJP006_BT20_24H:O19,-0.10351827
LJP006_BT20_24H:O20,-0.144982401
LJP006_BT20_24H:O21,-0.133031433
LJP006_BT20_24H:O22,-0.102765335
LJP006_BT20_24H:O23,-0.071870959
LJP006_BT20_24H:O24,0.022571508
LJP006_BT20_24H:P01,0.002609196
LJP006_BT20_24H:P02,0.066577506
