Drug,BLCA,BRCA,CESC,COADREAD,DLBC,ESCA,GBM,HNSC,KIRC,LAML,LGG,LIHC,LUAD,LUSC,PAAD,PRAD,SKCM,STAD,UCEC,UCS
RAPACURONIUM BROMIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8087010699520943,0.7538631813948776,0.744715213543653,0.7732201772235505,0.7712581959130117,0.8089121629095858,0.7322375966862833,0.726459332904291,0.7747463389834353,0.7430795634485644,0.7642717775846882,0.8121032495052705,0.7660953240204308
PIPECURONIUM BROMIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8087010699520943,0.7538631813948776,0.744715213543653,0.7732201772235505,0.7712581959130117,0.8089121629095858,0.7322375966862833,0.726459332904291,0.7747463389834353,0.7430795634485644,0.7642717775846882,0.8121032495052705,0.7660953240204308
METOCURINE IODIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8087010699520943,0.7538631813948776,0.744715213543653,0.7732201772235505,0.7712581959130117,0.8089121629095858,0.7322375966862833,0.726459332904291,0.7747463389834353,0.7430795634485644,0.7642717775846882,0.8121032495052705,0.7660953240204308
MIVACURIUM CHLORIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8087010699520943,0.7538631813948776,0.744715213543653,0.7732201772235505,0.7712581959130117,0.8089121629095858,0.7322375966862833,0.726459332904291,0.7747463389834353,0.7430795634485644,0.7642717775846882,0.8121032495052705,0.7660953240204308
SUCCINYLCHOLINE CHLORIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8087010699520943,0.7538631813948776,0.744715213543653,0.7732201772235505,0.7712581959130117,0.8089121629095858,0.7322375966862833,0.726459332904291,0.7747463389834353,0.7430795634485644,0.7642717775846882,0.8121032495052705,0.7660953240204308
VECURONIUM BROMIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8087010699520943,0.7538631813948776,0.744715213543653,0.7732201772235505,0.7712581959130117,0.8089121629095858,0.7322375966862833,0.726459332904291,0.7747463389834353,0.7430795634485644,0.7642717775846882,0.8121032495052705,0.7660953240204308
TUBOCURARINE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7763436109103322,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.8179828980768573,0.744715213543653,0.8510089531402547,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.7591690149396274,0.8559189587994159,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.8432849718413113
PANCURONIUM BROMIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8087010699520943,0.7538631813948776,0.744715213543653,0.7732201772235505,0.7712581959130117,0.8089121629095858,0.7322375966862833,0.726459332904291,0.7747463389834353,0.7430795634485644,0.7642717775846882,0.8121032495052705,0.7660953240204308
GALLAMINE TRIETHIODIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7551451462769327,0.744715213543653,0.765128066578242,0.7700074048039802,0.8089121629095858,0.7322375966862833,0.7285031755004048,0.7798380045218233,0.7430795634485644,0.7754566056116133,0.8055245898555443,0.7660953240204308
ROCURONIUM BROMIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8087010699520943,0.7538631813948776,0.744715213543653,0.7732201772235505,0.7712581959130117,0.8089121629095858,0.7322375966862833,0.726459332904291,0.7747463389834353,0.7430795634485644,0.7642717775846882,0.8121032495052705,0.7660953240204308
ATRACURIUM BESYLATE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8087010699520943,0.7538631813948776,0.744715213543653,0.7732201772235505,0.7712581959130117,0.8089121629095858,0.7322375966862833,0.726459332904291,0.7747463389834353,0.7430795634485644,0.7642717775846882,0.8121032495052705,0.7660953240204308
DECAMETHONIUM BROMIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8087010699520943,0.7538631813948776,0.744715213543653,0.7732201772235505,0.7712581959130117,0.8089121629095858,0.7322375966862833,0.726459332904291,0.7747463389834353,0.7430795634485644,0.7642717775846882,0.8121032495052705,0.7660953240204308
DOXACURIUM CHLORIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7402430531044689,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.8109484541103807,0.7535460933111054,0.744715213543653,0.7887741549433788,0.7700074048039802,0.8166327591565181,0.7322375966862833,0.726459332904291,0.7771755263117459,0.7430795634485644,0.7530349726222422,0.8058257593743045,0.7660953240204308
BLEOMICIN,0.015432008872584764,0.004114407382106887,0.008556662997729938,0.015925405252017112,0.00577044358510838,6.886772239096249e-07,0.10852901994581543,0.005216074727820776,0.022108400500652305,0.001889784313267366,0.0009192348228729475,0.006579232769851708,0.00520170946470362,0.00035016799093679727,0.0041394608517992286,0.004284136699385889,0.015153867948766192,0.021007012504157915,0.05006082153419578,0.1337050616293838
CAPSAICIN,0.03349416549677071,0.06297529422573049,0.00019742042591108092,0.015925405252017112,0.6884836266102826,1.0826830601237946e-07,0.7043096474587744,0.3437334374067168,0.7186186385742863,0.09464332844218822,0.7181880360665317,0.0026076132029112147,0.00900942177984016,0.0877049860119093,0.0012353483555633254,0.751760262856257,0.029495040687751387,0.031100298118447434,0.030968742060794894,0.00953285522025021
DEXTRAN SULFATE SODIUM,6.540392442073834e-26,0.7628624977088094,8.66685061594556e-27,0.7316619424867631,0.05108912416330729,0.0,0.7043096474587744,2.1588505414134425e-06,0.7186186385742863,0.744715213543653,0.7181880360665317,1.2493514752742542e-17,0.7331003559790024,4.4570074066625557e-20,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,1.5443025610708824e-20,0.7397126246788673
FLUTAMIDE,5.194115646252191e-08,0.7628624977088094,1.0249637324224463e-06,0.7316619424867631,0.02147905594978724,5.6877522741431205e-11,0.7043096474587744,0.00500194314955966,0.7186186385742863,0.744715213543653,0.7181880360665317,1.618315559432032e-22,0.7331003559790024,4.4879675273537395e-14,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,2.0187254126511702e-06,0.7397126246788673
IONOMYCIN,0.0,0.7628624977088094,0.0,0.7316619424867631,0.6884836266102826,0.0,0.7043096474587744,3.777955835566778e-17,0.7186186385742863,0.744715213543653,0.7181880360665317,0.0,0.7331003559790024,7.0206989708569405e-06,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,9.79577965751789e-12,0.7397126246788673
HYPERICIN,0.0,0.6777651502271268,0.0,0.7316619424867631,0.6884836266102826,0.0,0.7043096474587744,0.0,0.7186186385742863,0.744715213543653,0.7181880360665317,2.5268245125052763e-35,0.7331003559790024,0.0,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.0,0.7397126246788673
DEFEROXAMINE,0.07933727889841034,0.7628624977088094,0.01464366063223559,0.7316619424867631,0.6884836266102826,0.0035382037771317615,0.7043096474587744,0.033881114076549826,0.4147977200145383,2.0940574267292037e-05,0.7181880360665317,1.9833243009813997e-06,0.7331003559790024,0.0006832960163210555,0.013909037583082618,0.751760262856257,0.7430795634485644,0.7481334033078506,0.04747923195700829,0.7397126246788673
ISOFLAVONES,3.523550203705741e-12,1.3366819537689306e-05,4.086691907637754e-09,0.7316619424867631,0.6884836266102826,0.0,0.7043096474587744,6.34917915291352e-09,0.7746424729395751,0.050774085430810544,0.7181880360665317,2.7940418497564656e-06,0.7331003559790024,0.0,0.726459332904291,0.751760262856257,0.7430795634485644,1.1670361767437792e-11,1.552322394693452e-09,0.7397126246788673
LYCOPENE,1.0131126386606985e-13,0.7628624977088094,2.8944196825503453e-25,0.7316619424867631,0.6884836266102826,0.0,0.7043096474587744,3.786971927837305e-25,0.7186186385742863,0.11521867625747627,0.04537586390924235,2.137490910146119e-10,0.7331003559790024,0.0,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,1.703705832587665e-35,0.3723248613332909
TADALAFIL,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
VEDOLIZUMAB,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
MLN-02,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
FIRATEGRAST,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
R1295,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
R411,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
4-AMINOBUTYRIC ACID,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
CALMODULIN,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7317491144339939,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.4435611520775826,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.6932859252142699,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
VINPOCETINE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
TP-508,0.7461830450603767,0.7535113113337493,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.014563068982330585,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
ETARACIZUMAB,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
CILENGITIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
VOLOCIXIMAB,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
CNTO-95,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
DAVALINTIDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.0005873921020750154,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
β-CGRP,0.7461830450603767,0.7806351112443733,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7133488879305576,0.007228593408585582,0.7186186385742863,0.7579695136706036,0.7181880360665317,0.7494616383985554,0.7628294623862977,0.001187177503882314,0.726459332904291,0.751760262856257,0.7470976747381701,0.7531048527505039,0.7672843206684142,0.7397126246788673
[125I]αCGRP (HUMAN),0.7461830450603767,0.7632102907799306,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.0055243348901644835,0.7186186385742863,0.7525842461584611,0.7181880360665317,0.7452979776063863,0.7409387264441707,0.0012199482415525995,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7564230631565012,0.7397126246788673
"[CYS(ACM)2,7]CGRP",0.7545998678746286,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
α-CGRP-(8-37) (HUMAN),0.7461830450603767,0.7806351112443733,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7133488879305576,0.007228593408585582,0.7186186385742863,0.7579695136706036,0.7181880360665317,0.7494616383985554,0.7628294623862977,0.001187177503882314,0.726459332904291,0.751760262856257,0.7470976747381701,0.7531048527505039,0.7672843206684142,0.7397126246788673
OLCEGEPANT,0.7461830450603767,0.7667195742412336,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.705471384737083,0.007152023646632564,0.7186186385742863,0.7519635597063347,0.7181880360665317,0.7390019301896937,0.7407138077286994,0.004284335887175426,0.726459332904291,0.751760262856257,0.7430795634485644,0.7493128855163919,0.7572119225016326,0.7397126246788673
TELCAGEPANT,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
ERENUMAB,0.7545998678746286,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
BMS-927711,0.7545998678746286,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
UBROGEPANT,0.7545998678746286,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
MK-3207,0.7545998678746286,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
FULVESTRANT,0.0019818537958841754,0.00039589525067002977,1.8465755563628544e-06,0.002535583206259046,0.6884836266102826,4.93564475139141e-15,6.473403778711044e-06,0.01286455682235968,3.2295558659948805e-08,0.744715213543653,0.0011337440745180518,0.20044768948253877,0.07800518362119165,0.0024134870889381305,0.726459332904291,0.0011985812861298195,0.15812004236519395,7.583034500496852e-05,0.0017602655593015487,5.3383942805876806e-05
COLLAGENASE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7385134669658022,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.7624658752187367,0.7181880360665317,0.7375473752742081,0.19609821621498685,0.7322375966862833,0.726459332904291,0.7628647471720291,0.005190203156801525,0.756975995175963,0.7452127716961101,0.7397126246788673
MYO-029,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
STAMULUMAB,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
LANDOGROZUMAB,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
6-DIAZO-5-OXO-L-NORLEUCINE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.711541212567349,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
IL-12,2.8435202587111266e-05,1.1386422069241804e-07,6.066464765372123e-11,0.0002640786914563741,1.4269872542465014e-162,2.196274905230473e-287,4.8396782096635444e-08,0.00030892354028629873,7.665953838919905e-17,0.013009591237962881,1.025685520631691e-05,0.004411062947516335,2.6950558289547833e-05,0.00021820634378055297,7.351291144655297e-14,2.5808150218555555e-06,0.0012897341479856958,3.22744008115475e-08,0.0003938423092799385,1.4358383124373878e-07
INTERLEUKIN-12,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
SPLICEOSTATIN A,9.520755981166241e-28,0.0,0.7469713544797733,0.7719527336396579,0.690287256412306,0.7894258223948326,0.8092585298607089,0.7388436367846846,0.7186186385742863,0.0,0.8133743617372471,0.7375473752742081,0.7331003559790024,0.794860726551145,0.726459332904291,0.8805919780706971,0.7430795634485644,0.9095161303968139,0.7452127716961101,0.7397126246788673
3-HYDROXY-4-METHOXYBENZALDEHYDE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
DEBROMOHYMENIALDISINE,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.7217237018236302,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7436398744012745
PHENOXODIOL,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
CABOZANTINIB,0.0017575191443123248,0.05483262714289535,0.006753964843917759,0.0006644330780202996,0.6884836266102826,0.0007731088785948601,0.00012021430931030763,0.06442307074625925,0.05615955273222866,8.848796564719991e-07,5.663823892580898e-05,0.0004079901678843933,1.459457253117775e-08,0.012097203055130719,2.6498436736928187e-06,0.006205224771463559,1.8606121038518799e-06,0.026172695815090134,0.005686942037802543,0.0028122865254366666
BICALUTAMIDE,0.2080661070112493,0.014974631214446367,0.007770109690648296,0.7316619424867631,7.525430918821799e-07,1.3247888408640183e-05,0.7043096474587744,0.07869509990215758,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.029213608790540895,0.726459332904291,0.0021600827816045634,0.7430795634485644,0.002040334409546322,0.7452127716961101,0.7397126246788673
CONATUMUMAB,0.7461830450603767,0.0,0.0,0.7316619424867631,5.050259498333431e-10,0.7377610814877665,0.7043096474587744,0.0,0.7186186385742863,0.744715213543653,0.7181880360665317,0.2476110034620194,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.0,0.7452127716961101,0.7397126246788673
VANTICTUMAB,0.013898569029084465,0.7628624977088094,0.7469713544797733,7.99404889793974e-09,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.0002451695806876781,8.612066650053197e-05,0.7322375966862833,0.726459332904291,3.630678054919879e-15,0.00024555156831558686,3.796651297560389e-09,0.051044025804667124,0.7397126246788673
MBC,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
BELATACEPT,0.14450749714693928,1.1117192637775073e-07,3.9735222360911776e-07,0.2963697024796903,0.6884836266102826,5.244126856198297e-18,0.25245365760133676,0.0008001004991665692,2.4551420266500647e-10,0.744715213543653,3.176289377239079e-24,0.05387804434138735,7.403488868414833e-16,0.005328568920140137,0.726459332904291,2.0612377525526254e-05,0.7430795634485644,0.05790791484573072,2.6240609144530607e-11,1.3692642650830266e-23
LULIZUMAB PEGOL,0.0002868438851752639,1.3089808889803852e-18,3.5371232949643047e-26,4.866242036362898e-18,0.6884836266102826,1.262272913415623e-38,0.7043096474587744,1.399007273544666e-12,7.959131598147046e-11,0.744715213543653,3.4401145649909524e-53,1.2315763740820503e-05,3.763231958955067e-40,0.0011538295404232531,0.726459332904291,1.9255103778283044e-85,0.7430795634485644,5.601285284868351e-14,8.414700507159705e-13,1.0109816770054313e-24
MPA,0.004986164274268627,0.0009486705980622632,0.0004791679194543036,6.245797671877688e-05,1.4239663398169713e-144,3.7376528214024074e-22,3.405298474896862e-06,0.005727219344813351,1.6338739986321368e-11,0.00029673128477231966,0.00028563127136562626,4.84700581371698e-05,0.0003774385859709186,0.0006159046665836658,2.5395958588992897e-14,8.621289714832175e-06,0.00013852138709067558,0.0004212689538098112,0.0005093536273001597,2.82645796264436e-06
TGN 1412,0.0002868438851752639,1.3089808889803852e-18,3.5371232949643047e-26,4.866242036362898e-18,0.6884836266102826,1.262272913415623e-38,0.7043096474587744,1.399007273544666e-12,7.959131598147046e-11,0.744715213543653,3.4401145649909524e-53,1.2315763740820503e-05,3.763231958955067e-40,0.0011538295404232531,0.726459332904291,1.9255103778283044e-85,0.7430795634485644,5.601285284868351e-14,8.414700507159705e-13,1.0109816770054313e-24
TICILIMUMAB,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
CP-675206,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
GAMMA-THIO-ATP,0.7461830450603767,0.7628624977088094,0.7469713544797733,0.7480834658392128,0.6884836266102826,0.7377610814877665,0.2902919239384545,0.7431045406186426,0.7186186385742863,0.744715213543653,0.7181880360665317,0.7375473752742081,0.7331003559790024,0.7489947581344905,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
MELPHALAN,6.1439321429104725e-09,0.7628624977088094,0.7469713544797733,0.7316619424867631,0.6884836266102826,0.7377610814877665,0.7043096474587744,0.7388436367846846,0.7186186385742863,0.744715213543653,0.7181880360665317,9.422548991107668e-07,0.7331003559790024,0.7322375966862833,0.726459332904291,0.751760262856257,0.7430795634485644,0.7481334033078506,0.7452127716961101,0.7397126246788673
