Drug,BLCA,BRCA,CESC,COADREAD,DLBC,ESCA,GBM,HNSC,KIRC,LAML,LGG,LIHC,LUAD,LUSC,PAAD,PRAD,SKCM,STAD,UCEC,UCS
HEXAHYDROSILADIFENIDOL,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
HEXOCYCLIUM,0.8630426488156636,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.8760296842665385,0.8829488467678296,0.7978680397854534,0.870908138155316,0.8559557418681538,0.8785818072990048,0.6926655630046842,0.3555792308371373,0.8718226199237588,0.8292310695158156,0.866790498319384
HIMBACINE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
PFHHSID,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
IPRATROPIUM,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
METHOCTRAMINE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
MUSCARINIC TOXIN 3,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
OTENZEPAD,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
OXYBUTYNIN,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
PIRENZEPINE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
PROPANTHELINE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.3332660030645728,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.5188554349140387,0.870908138155316,0.8559557418681538,0.44081141923861183,0.3570128817084833,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
SOLIFENACIN,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
METHSCOPOLAMINE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
3-QUINUCLIDINYL BENZILATE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
TIOTROPIUM,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.7560176739696782,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.7757048046680701,0.870908138155316,0.8559557418681538,0.7319732590646454,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
TRIPITRAMINE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
UH-AH 37,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
1135243-19-4,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
REVATROPATE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
PROMETHAZINE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.49930362946072454,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
UMECLIDINIUM BROMIDE,0.8467796123530038,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9155400711167098,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
LAS190792,0.8446568820775415,0.8767875396413598,0.8803606035790608,0.874593053776576,0.8970715494221888,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9375825926282614,0.883505457063155,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
AFACIFENACIN,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.33641924698335135,0.8422111048376155,0.6948795087382178,0.8718226199237588,0.8292310695158156,0.866790498319384
TARAFENACIN,0.8467796123530038,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9155400711167098,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
SOLIFENACIN SUCCINATE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.8812784875101751,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
ACLIDINIUM BROMIDE,0.8467796123530038,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9155400711167098,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
METHACHOLINE CHLORIDE,0.30286403572739634,0.0,0.5888793212148603,0.40574197414369584,0.9222309886638103,0.7579182516184169,0.644863894928033,0.8768871393089922,0.8681791586719287,0.0,0.8829488467678296,0.903460791197228,0.14881009612963722,0.8559557418681538,0.70352914829644,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.3825403595602896,0.866790498319384
TIOTROPIUM BROMIDE,0.8467796123530038,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9155400711167098,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
ACETYLCHOLINE CHLORIDE,0.8467796123530038,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9155400711167098,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
CARBACHOL,0.870160979981657,0.8767875396413598,0.8791368857902675,0.874593053776576,0.8760594189938405,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9101235526665206,0.8919462047543585,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
PILOCARPINE HYDROCHLORIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
CEVIMELINE HYDROCHLORIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
SUCCINYLCHOLINE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.5269889424143893,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.7966065755557756,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
BATEFENTEROL,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8020425356905158,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.853834254267521,0.870908138155316,0.8559557418681538,0.6897372677159735,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
THIETHYLPERAZINE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.49930362946072454,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
HOMATROPINE METHYLBROMIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.47833486303859507,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8698644617832328,0.15384343341634024,0.6353418424549153,0.8559557418681538,0.49930362946072454,0.4497769547414289,0.22445531281365477,0.8718226199237588,0.8292310695158156,0.866790498319384
CEVIMELINE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9101166959807617,0.5710426411660894,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.6383528329124865,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
MEPENZOLATE BROMIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
TRAL,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
DICYCLOMINE HYDROCHLORIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
BETHANECHOL CHLORIDE,0.8447506844857872,0.8767875396413598,0.8803606035790608,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9087979987024608,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
ATROPINE SULFATE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.4506866612568513,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.5452791695957139,0.870908138155316,0.8559557418681538,0.4726340783406738,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
OXYBUTYNIN CHLORIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.8812784875101751,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
DARIFENACIN HYDROBROMIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.8812784875101751,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
DOXEPIN,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8335226523732723,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
IPRATROPIUM BROMIDE HYDRATE,0.8467796123530038,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9155400711167098,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
SCOPOLAMINE METHYL BROMIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
OXYPHENCYCLIMINE HYDROCHLORIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
GLYCOPYRROLATE BROMIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
ISOPROPAMIDE IODIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
TROSPIUM CHLORIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.8812784875101751,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
FESOTERODINE FUMARATE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.8812784875101751,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
CYCLOPENTOLATE HYDROCHLORIDE,0.8467796123530038,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9155400711167098,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
UNII-R67KC9COEN,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8335226523732723,0.4746514490782925,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
AZD8683,0.8467796123530038,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.9155400711167098,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
CLIDINIUM BROMIDE,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.7412601202939015,0.9030642898639174,0.2587122504227873,0.8721518453708049,0.8768871393089922,0.8681791586719287,0.85543494586864,0.8829488467678296,0.8175527140446018,0.7914938654944071,0.8559557418681538,0.42617733837877414,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
MSC-2363318A,0.0,0.0,3.786636027753832e-74,0.0,0.9030642898639174,1.2419451923021378e-27,0.0,2.5751999539864656e-26,6.622367839392183e-110,0.85543494586864,5.147344736843198e-112,0.0,3.0332211271568347e-55,0.0,0.08160878831857271,2.842110360260913e-95,1.0499395846565153e-18,0.0,9.132406306460129e-49,0.0
UNII-OLJ18SRI8A,0.8446568820775415,7.218307508414815e-37,8.46951876443904e-12,0.32688504061060186,0.9030642898639174,0.11980588239730208,0.4323499992717025,0.8768871393089922,0.010389850709820543,0.85543494586864,0.8829488467678296,0.903460791197228,0.870908138155316,0.8559557418681538,0.49298002618054154,1.2365348838069082e-31,0.8806205381788367,0.6948138150284037,3.4405890695178185e-10,0.6958999189074992
PERIFOSINE,0.0,0.0,1.0723311075415624e-29,0.0,0.9030642898639174,0.0,0.0,3.753082368006557e-24,1.1212082809436075e-54,0.6209343219633144,1.983995794938254e-55,0.0,2.421385175410143e-22,0.0,0.531924668068762,0.0,0.015329518142698265,0.0,1.4749912557700881e-34,0.0
LY2780301,0.0,0.0,8.213522618438098e-48,0.0,0.9030642898639174,7.70095209768813e-55,0.0,1.0639256302551207e-55,9.971542847706522e-220,0.85543494586864,1.4554612457916216e-223,0.0,1.1062861039551604e-18,0.0,0.09653957732138573,1.6734856987377405e-83,8.778315096460083e-28,0.0,4.747333614915256e-30,0.0
MK-2201,0.7942601946813115,0.0,6.676070791580133e-20,0.13028033751043908,0.9030642898639174,0.8883290173417249,0.15996605655294477,0.8768871393089922,0.001085406828689411,0.85543494586864,0.1491635965123568,0.903460791197228,0.870908138155316,0.8172254499682156,0.8785818072990048,0.0,0.8806205381788367,0.8718226199237588,5.776983042800383e-20,0.26784572298427073
AFURESERTIB,0.0,0.0,1.0723311075415624e-29,0.0,0.9030642898639174,0.0,0.0,3.753082368006557e-24,1.1212082809436075e-54,0.6209343219633144,1.983995794938254e-55,0.0,2.421385175410143e-22,0.0,0.531924668068762,0.0,0.015329518142698265,0.0,1.4749912557700881e-34,0.0
GDC-0068,4.526814364837086e-115,7.027109558546333e-60,5.8685369258794345e-36,1.829076107083782e-112,0.9030642898639174,3.575178076849652e-148,0.0,1.7983916071458285e-49,5.431243989210984e-44,0.0,3.327355454914288e-112,5.048733057563289e-89,1.2221791850837625e-40,0.0,0.0,0.0,2.9147550360470175e-40,0.0,2.0742581558010093e-23,0.0
TRICIRIBINE PHOSPHATE,0.7942601946813115,0.0,6.676070791580133e-20,0.13028033751043908,0.9030642898639174,0.8883290173417249,0.15996605655294477,0.8768871393089922,0.001085406828689411,0.85543494586864,0.1491635965123568,0.903460791197228,0.870908138155316,0.8172254499682156,0.8785818072990048,0.0,0.8806205381788367,0.8718226199237588,5.776983042800383e-20,0.26784572298427073
MK-2206,2.042690697983488e-08,8.209899863122182e-22,9.421331196491714e-22,1.0981232102382974e-20,0.0010502550335343536,1.189911201819572e-08,6.916766329759787e-13,5.011478017015637e-11,1.8884892356821537e-61,1.1895193057790608e-09,2.7710842916565295e-16,5.4381796788020425e-08,1.0499195033740091e-06,2.03633423304019e-16,2.8240531935171898e-11,5.694095960876522e-38,1.9333181106726775e-12,1.4036892956092237e-15,6.279891651757878e-09,2.597359035264504e-36
TRICIRIBINE,4.87840283231879e-14,0.0,1.0180860578963655e-14,1.8348453441754262e-14,0.9030642898639174,0.0869774999348856,0.12139002852328633,0.8768871393089922,2.448494909095905e-06,0.5142484341907495,0.8829488467678296,5.5518602007616767e-14,1.0250055415930417e-31,0.273041758295801,0.0026151404366911795,0.0,3.676613842236555e-14,0.0,7.625486528380205e-19,0.001047983458897005
AFURESERTIB HYDROCHLORIDE,0.7942601946813115,0.0,6.676070791580133e-20,0.13028033751043908,0.9030642898639174,0.8883290173417249,0.15996605655294477,0.8768871393089922,0.001085406828689411,0.85543494586864,0.1491635965123568,0.903460791197228,0.870908138155316,0.8172254499682156,0.8785818072990048,0.0,0.8806205381788367,0.8718226199237588,5.776983042800383e-20,0.26784572298427073
ARQ-092,9.462480559063087e-86,0.0,2.680699796401043e-50,0.0,0.9030642898639174,3.538509591280626e-111,0.0,4.876786703598514e-37,1.3515498070470014e-146,0.018597862623914337,1.9745926279182827e-149,6.862817746816127e-36,1.4285374456213872e-34,0.0,0.0333196271327107,0.0,0.0,0.0,2.6001792413655915e-77,0.0
UPROSERTIB,4.269417010109709e-64,0.0,9.882475648449675e-61,0.0,0.9030642898639174,1.2419451923021378e-27,0.0,2.007882504929578e-34,6.367769310239771e-110,0.024146329636970557,4.271580321090348e-112,9.305314198156437e-54,9.107488390289118e-45,0.0,0.2410460339365898,0.0,0.0,0.0,2.695891797592984e-57,0.0
AZD4547,2.5075781915228755e-33,2.46908934708153e-27,1.1328452878851729e-28,1.5232569721662308e-17,0.9030642898639174,0.0,0.0,1.6890031648256897e-31,0.8681791586719287,4.248528246503504e-13,2.239882752020148e-13,2.7892029341467584e-20,2.1136565011096516e-32,0.0,0.0,0.0,7.773161007683063e-37,0.0,4.325107550821276e-14,1.3475594177049758e-24
A-443654,1.7857977739748077e-22,1.7197561703415265e-16,1.1389557639026576e-13,1.9247473514577415e-14,0.9030642898639174,2.78521734154998e-10,7.161427125620186e-32,6.749564262612811e-20,8.1916158588229e-16,0.0,5.164273962622895e-07,3.6662755651226356e-10,4.3454860831637646e-12,1.0042721493041037e-10,2.6745648457423626e-09,4.56475551024748e-111,3.904922079823362e-17,3.560446913489153e-30,2.5119695089113165e-08,2.3202761888732695e-21
L-ALANOSINE,0.0013087827835849017,0.27378107369027965,0.09137443867186923,0.7291649732776476,0.9030642898639174,0.8883290173417249,0.03736141377049787,0.20346595209173057,0.22834703416949556,0.6519408477348584,0.06963310229049861,0.054252614029935926,0.00023538370394401195,0.07137720283531977,0.8785818072990048,0.4522234871038367,0.005202749299584119,0.8718226199237588,0.2043033971189372,0.08960362001595797
ANAKINRA,0.8446568820775415,0.8767875396413598,0.8791368857902675,0.874593053776576,0.9030642898639174,0.8883290173417249,0.8721518453708049,0.8768871393089922,0.8761718777356192,0.85543494586864,0.8829488467678296,0.9562179839359475,0.870908138155316,0.8559557418681538,0.8785818072990048,0.8835855664324834,0.8806205381788367,0.8718226199237588,0.8292310695158156,0.866790498319384
